cat,label,review
书籍,1,喜欢猪乐桃的绘本，喜欢那只可爱的猪～这本书讲的是猪乐桃小时候的事情～很温馨，很熟悉，这些事情或多或少都发生在我们的过去，看着书中的文字和画，会想到小时候的趣事～虽然我们的童年已经过去了，但是回忆不会消失～书中的设计很巧妙，而且一些文字用了方格本，让我想到了以前在格子里一笔一划写字，不想现在快笔字代替了那时的认真。真的很想小时候～这本书值得我们每个人去阅读～^_^
书籍,1,喜欢这本书的封面，简洁明了。刚看完这本书的时候，一头雾水。合上书本，好好想想，这个故事是说牧羊人追寻梦想，经过种种磨难，长途跋涉，终于到达目的地，找到宝藏。每个人心中都有自己的声音，很多时候都没有勇气去相信，接受它。牧羊人在王的指引下，努力朝着宝藏前进。放弃羊群，外出游荡，放弃工作和安逸的生活，接受考验，坚持梦想，有舍才有得。最终找到属于自己的宝藏。
书籍,1,喜欢小动物尤其是猫咪的XDJM都要看一下，非常有意思！不喜欢小动物的人就更应该读一下，猫咪或者动物的世界与你没有什么不同！
书籍,1,"喜欢吴小波的文字,带着新闻人特有的冷静,如针线般密密地将这些历史织补到一起。看着这本书，我的脑海里却全是激荡三十年，成也英雄，败亦人杰。10个案例里，无一例外地充满了冒险家的气息和敢为人先的豪迈，正是为他人所不敢为，他们成功了，却又因为各种原因（企业扩张的原始冲动占多）迅速陨落，怎不让人叹息。这是个传奇的年代，无法评说它的颜色，只知道色彩绚烂之极，原来竟在消逝前那一刻。"
书籍,1,喜欢微微的勇敢和敢爱敢恨，那是怎样的勇气让她那样的义无返顾？陈孝正总是以为，无论他什么时候到，微微总是在原地等他，但是他怎么可能理解微微在等待的过程中需要多少次的自我安慰和期待？他给她的，我倒感觉像是依赖，因为习惯，所以有了依赖，就算等若干年之后他愿意为了微微放弃一切的时候，也很那分辨那到底是爱还是男人征服欲望的驱使？微微执着的让人心疼！
书籍,1,喜欢郎教授的书以及演讲，毫无束缚和压力的言论是最能说服人的，总会在我们不敢言不敢说的时候直言不讳，总可以让我们觉得什么地方不对的时候点出致命的关键。语言本身是不需要修饰的，除非本想逃避一些敏感的东西。而郎教授的语言中从来都是最最纯朴和简单的，正是这种最原始的语言让我们觉发到了最现代的问题。究竟每个人所讨论的热点是不是热点本身呢？看完后一定会和我一样感受良多。
书籍,1,喜欢关于大学讲座类的书，只要看到，从来都是毫不犹豫的买了来看，好好品尝知识和文化的大餐，可以学到很多东西。现在我这样的关于讲座的书应该不会少于100本了吧。每次阅读都会有新的感受，也决定了，不管什么时候，看到学术讲座的书都要买下来好好阅读好好学习。一个人真正不想孤独和寂寞，只有多读书多学习。这是我多年看书的体会。
书籍,1,喜欢安妮，喜欢她的沉迷与黑暗，喜欢她的清醒与温暖，也喜欢她回归之后的平静与安然。读这本书，让我看到了一个阅历世事与风情的女子，一个经历沧桑与脆弱的心灵。知道她已明白许多的情与事，知道自己也终会有所感有所悟。知道我们在这个人世间终究孤独但却依旧可以活得幸福与自得，活给自己看，这是一个不会改变的信念。安妮能够回归内心的平静，带给我的不仅是震撼，还有感动。我想我不后悔读《莲花》这本书。这是一个莲花隐藏的圣地，我想我找到了它。在自己的内心里，开放的灿烂的花朵，会带来生命的平静与永久。墨脱，一个神秘的地方，等着某个人去亲近……爱安妮。
书籍,1,喜欢，自从买回来，就和女儿一起读。女儿问我，怎么数学家成了作家，我说任何搞科研的人，即使不是作家，也需要一定的写作功底，然后才能把自己的观点告诉给别人，这就是为什么要经常阅读和练笔。李毓佩院士最可贵的地方，就是把让很多人头痛的数学问题，用童话的方式，轻松自然的表现出来，而且这么有感染力。我想每一个读了他的作品的孩子，都会喜欢上数学，都可以不再为数学而烦恼，因为那是一个奇妙的世界
书籍,1,习武是为了什么？文武合一为道，传统并非只是文。我非常喜欢这句话：通神达化，备万贯一；理象会通，体用俱备。这也许是对武最好的诠释。书中有几个观点我非常认同：一：武非神鬼之说，而是实实在在的文化与艺术；二：武一直以它独有的脚步在发展，在前进；三：各民族都对武的发展做了贡献。看罢书后，我真想学习《磨旗棍》这门学有学有渊源的武术。可惜，我没有马先生的联系方式，留待有缘吧。
书籍,1,希望作者出版更多的系列，如《恐龙是怎样穿衣服的？》、《恐龙是怎样上幼儿园的？》、《恐龙是怎样外出的？》.......以便给孩子们更多的建议。
书籍,1,西夏的狂热追随者必备，可以作为工具书来用，很不错，毕竟在对西夏的研究方面，俄罗斯有太多的资料和实物，绝大多数东西我们不能在国内看到，对比国内研究文献参照阅读很有收获！书目系统清晰，资料翔实，查找使用都很方便……我最喜欢的是最后相当大量的西夏文字，基本是可以当作一本夏汉互译小词典来用，这点上感觉非常超值！毕竟当年的那本《夏汉字典》要1000块钱，现在还买不到了！！！
书籍,1,"五一的时候和单位领导一家子去河南玩了几天,挑几个主要的景点算是走马观花般一走一过,之后便自己回了山西老家.而之前自己已经粗略的安排了几天的行程,探亲顺道观光,不过如此,更多的也没有去计划,这应该归咎于时间之短和走之前功课的做之不足.看过此书,陡增了遗憾,这也好,要不然哪里会有还想回去的念头......所以说,去一个地方之前,最好是做足功课的好"
书籍,1,五位《百家讲坛》主讲人对历史上的五位医学大家作了介绍，其中张仲景篇的主讲人郝万山教授，由于是北京中医药大学的教授，在讲“医圣”张仲景时，不但介绍了人物，还运用阴阳、五行，结合病例，给读者普及了许多有益的中医基础知识，使人读后受益匪浅！其主讲篇幅也是最多的，达到百余页，感谢郝教授！其他四位主讲人由于不是医学专业，只是对人物本身做了讲解，对了解人物也足够了，感谢诸位老师！！！
书籍,1,吴瑞君的画很简单，就像自己小时候喜欢在纸上随便的乱涂乱画，画个小鸡，画个乌龟，画个蜻蜓......会很开心，作者的画虽简单却每一幅都刻画出了每个人物在每个情景下的不同表情。看了以后会让我不自觉的嘴角露出一丝微笑，淡淡的，笑过之后却又会让我陷入沉思，漫画里那个人说的是我想的吗？还是已经那样做了？不止我变了，你们，我们，他们，都变了......
书籍,1,无意看到此书，并买下了，这可能也是一种缘分，（因为我的身体不好，一直在医，别人说什么好，衡量过以后会去尝试-----书中所写的内容接近生活，食物都容易找到，只要照着做相信身体会慢慢好起来的。当在使用对身体有帮助的物品时，请相信它，感受他，感激它，身体会吸收的更好。相信日后身体所呈现出来健康与否，就是此书所作的贡献，也是作者的贡献，希望更多的朋友都幸福安康！
书籍,1,无心插柳柳成荫，果然有很多事情是不能由己的，是你的命运你就要接受。尽管最后不是自己的医意愿你都要接受，这就是一个人的命运。甄寰为何会被选进宫，不是只是她的才智，看了后面的几本书之后，才发现，原来甄寰被选进宫，是因为甄寰长得像已故的皇后而已。这对于一个人来说是多大的羞辱啊。不是自己，而是别人的影子，这样的心情是看了后面几本书才知道。甄寰的一生就是这样被天注定了。
书籍,1,无论是完美的钻五白彦，还是傻丫头宁默，无不在困在过往的感情中，停留在自己孤独但安全的感情世界里。两人都在寻找一种安全的感情方式，虽然彼此吸引，但都害怕再次受伤，再次失去。两人一直保持这适当的距离，暧昧的态度，非常符合现代男女的心态，所以，个人认为，保持暧昧的态度有理，暧昧是一种安全的感情方式。事实证明，距离和暧昧并不会阻碍两人的感情发展，真诚的心，最后还是收获爱。
书籍,1,无论是任何年龄，任何职业的女性，通过这本书，都可以找到一个全新的自我。作者用幽默的笔调，自身的经历，给我们讲述她的情感历程和周游的几个国家的饮食及文化，让人在笑过之余，不禁佩服起她的一切一切所见所得。或许随着年龄的增长我们已经不再年轻美貌，但是我们可以有一颗永远年轻的心和快乐，一辈子做一个幸福的女孩！
书籍,1,无比佩服小林老师，他凭着那颗热爱孩子、发现孩子的心去关心爱护巴学园的每一位学生。自己什么时候才能向像他那样善于发现孩子的美，而不是像现在开始教育工作时这样“眼里融不进一粒沙”。在小林老师心里，每一个孩子都是天真的，每一个孩子都是善良的，每一个孩子都有自由享受生活乐趣的权利，但我们现今的教育环境却很难给予孩子他们真正需要的~~~悲哀~
书籍,1,我昨天收到的书，质量还不错，而且配有光盘，光盘质量也还较清晰。我以前也学过一点瑜珈，看了书中描写，还以前学得差不多，应该是比较适合初学者的，总体难度不是很大。光盘的内容和书中的讲解一致。书中除了瑜珈基本动作的介绍，最后章节有一些食疗介绍，感觉也比较实用。总体来说，对这本书还是比较满意的，唯一的一点小小的遗憾就是我订购的第二天这本书就除降价了，不过降得不多，呵呵
书籍,1,"我自己先买了一本, 后来又买了2本送给两个最好的朋友, 希望他们和我一样从中领悟到生命更加美好的秘密, 生活更加丰盛的秘密, 身体更加健康的秘密, 以及如果快速的心想事成...我已经看了一遍, 感觉大有启发, 打算再细细品尝一遍, 并开始照书中介绍的方法去做.我有体验过一些小的事情,比如见某个人时候, 预想的情节果真跟真实发生的一样, 神奇吧."
书籍,1,我自从读了米奇的系列之后，的确对人生有进一步的思考了，这一点我真的应该感谢他给了我这么一个机会~这本书讲了一个即将病逝的老教授对一个自己以前的学生所授的最后的十四堂课的故事，每一堂都是感人至深的哲理，一句俗话用到这里不知合适与否：“人之将死，其言也善”，其实对于这位老教授，其言是对生活中爱的体会~是我们真正进行了一次反躬自问~
书籍,1,我只用四天时间就读完了这本书，这在我读书生活中是很少见的。虽然这本书从出版至今相去九年，但还是觉得新鲜，从中我也学到了很多的东西。比如国家为什么要对农产品实行保护价收购等等。当然有些观点个人认为不一定很正确，经济学家也不是全能全知的上帝。该书文字生动活泼，读起来完全不觉得深奥，是一本真正意义上的大众经济学。书的印刷质量很好，还配了几幅蛮有意思的插图，是一本好书。
书籍,1,我只花了三个晚上就书全部粗略地看完了，看完后我又把书借给我的小姑子看，因为书上的很多方法和观念我觉得挺对的，所以把书借给小姑看，希望对她帮助。总体来说，书的内容是不错，不会枯黄，你甚至可以当做小说来看，写得也挺有趣的。当然书上的观点有些还是蛮好的，让自己将来母乳喂养更多了些了解，不至于出现问题时不知道处理。
书籍,1,我正在写这本书的心得，勘误和疑点，有兴趣的朋友可以访问我的网站，交流切磋。www.smallstonesoft.com
书籍,1,我这个人似乎有个习惯，一个故事要是分成两本书，那就从第二本开始看，要是分成更多，就选中间一本看。牛猫这本书，刚开始看的也是第二本，就觉得那只猫怎么和我养的这么像，等到全看完一本书，就发现简直就是我的猫嘛，看来这种猫，大多有个共性。品种一样嘛。作者的胖猫非常搞笑，也能让人在阅读轻松的同时感悟到人生许多真谛。多说无益，还是建议大家来看看，尤其是家中有毛球的。
书籍,1,我在上大学二年级的时候，英语阅读中有一篇课文就是节选自本书的英文原版。当时读了以后，非常认同作者的观点，并且从那是开始就暗下决心：等我有了孩子，一定要坚持给TA朗读！现在我马上要当妈妈了，所以就买了这本书，希望在宝宝出生之前好好学习一下朗读方面的知识，为今后做好准备。^_^希望更多的爸爸妈妈也能加入给孩子朗读的队伍，一起给宝宝朗读吧！
书籍,1,"我在定前,已在上海的书店看过内容了但上海那书店是原价,所以还是在当当定了这书内容非常好!!有列句,习语最好的是还有词源,来自阿拉伯文和波斯文的土文单词,都写明?阿或波?这样一看,马上就能想到对应的阿文单词和波斯文单词,这样就更容易记住这土文单词了以前都是靠感觉去想是否来自阿文和波文这书是3月15日在当当上架的现在是3月18日,当当已缺货了蛙,只三天内,就缺货了"
书籍,1,我在宝宝两个多月时看到这本书，几乎一口气看完。当时我的奶不是很多，宝宝总要吃，家里人都说我奶不够，于是加了不少奶粉。看了这本书我才知道奶是越吸越多，于是下定决心减奶粉，用了不到一个月，把一天四顿奶粉都减了，成为纯母乳喂养！而且以前我准备就喂四个月的，看了小巫的书我准备至少喂到一岁，现在宝宝七个月了，我还坚持带宝宝睡觉，坚持母乳喂养！真要感谢小巫！这次买书是准备送几个怀孕的朋友！
书籍,1,我有时真是觉得患难见真情的境况是有的，在甄寰遇到这样的境况，温太医还是对他不离不弃，虽然甄寰不爱他，但是他依然守护在她的身边。假如有一天即使有一个我不爱的人在我潦倒的时候依然对我不离不弃，那我即使不爱他，但是我都会接受他对我的爱。虽然六王和甄寰真心相爱，但是他们最终不能走在一起，这样真是世间最痛苦的事。
书籍,1,我用了两口气，把这本书读完，牺牲了午夜以后的2小时和午睡的一个多小时。对书中职场技巧和感悟，似乎没什么印象，反而是市场部的工作让我充满了好奇。还有，让我这两天一直在思考的一个问题，也就是我都有哪些梦想，显得更加需要思考了。然后，还想，啊，自己年轻的时候怎么不知道北大有这么好，否则使出吃奶的劲也要考上。和米娅比起来，原来我的朋友，女友，这么少。
书籍,1,"我拥有这本书后,受益匪浅,于是我又为父母购买了此书,现在他们已经是如获至宝一样,自己动手照书制作了固圆膏,还坚持服用当归粉,用了一段时间后,都觉得精力充沛了,睡眠也好了,真是不错,看着父母身体好多了,我这做晚辈的也非常高兴."
书籍,1,我已时值21岁“高龄”，买这本书是很偶然的，但看一次就感动一次，花斑小猫用想象诠释了对小鱼的爱：宁愿放手来成全小鱼的成长，却在小鱼遨游时昼夜等待，小鱼也终于没有辜负这份爱，与花斑猫终生相伴，非常好的书！虽然只有十几页的书，纸质很好，构图视野也很辽阔，不错的选择，不应只局限于婴幼儿阅读，对成人也绝对有教育意义——如何去爱！
书籍,1,我一直在找一套适合小孩的科普书籍，终于将目光锁定了这一套。书昨天拿到，儿子已迫不及待要看。我全部翻了一遍，总体来说内容和插图都不错，如果这套书能再增加艺术，比如书法、图画、音乐等内容，我想会更理想，也会更完整。另外感谢当当网的服务，书到得很快，而且网上的书大体比较全，希望当当越来越兴旺，能继续将优质的服务保持下去。
书籍,1,我一直在翘首期盼这套书的上市，当我拿到书时，感觉有一点点的遗憾，不过却又说不出来，但是等我读到每一个故事的时候，我已经深深的被作者的画面和故事吸引了。动物在他笔下好可爱，这绝对是社会的一个小缩影。现在我每天都在给宝宝讲，他听的不停的“啊！噢！”他也在惊奇着故事的离奇和有趣。总之，一定要细细读下去。你就会完全爱上它。
书籍,1,我一直以为世界首富是比尔&#183;盖茨或沃伦&#183;巴菲特，现在我才知道哦啊世界上还有这样一个隐形的真正世界首富，而且他们还与世界历史上许多战争和金融危机有关。原来世界史还有这样的一面，真是令人打开眼界。
书籍,1,我一直相信，关于生存技能的书籍每一个人都应该看一看。一旦遇到突发情况，或许你曾经看过的某个细节就能就一个人甚至是一群人的命。人是脆弱的，离开工具的人在大自然里比一只蚂蚁还脆弱，生存技能在这时显得尤为重要。我希望每一个爱读书的人，都能好好看看这方面的书，推荐给亲朋好友也看一看，让每一个人在生命受到威胁时都能做出正确的选择。
书籍,1,我一直使用迪奥的化妆品20多年了，无论护肤品还是香水对我都非常喜欢。朋友们和同事公认我身后飘着很优雅的清香，甚至有不少年轻的小姑娘总要跟着我选购香水，但是她们不懂优雅，我不知道如何告诉她们何谓优雅，看到这本书，让我眼前一亮，这本书可以交给她们何谓优雅，如何优雅。如果看这本书的女生多了，优雅的女士会让今夏风光无限。我已经买了几本分送给几位朋友，颇受好评。
书籍,1,我一直认为不应该强调小朋友去刻意认识自己的不良情绪，而且家里关于孩子心理方面的书已经很多了。不过还是买了这套书给小木头，他并不关注书里关于调节情绪的部分，他只关注为什么这个小朋友哭了呢？他为什么害怕滑滑梯呢？可能他三岁之后会理解一些吧。我认为这本书中讲的调节的办法还是少了一些，也写得比较大概。不过很喜欢书里的图片，除了小兔子那本，好象是叫我好生气的那本吧。画得比较差一些。
书籍,1,我一直给我的学生说，懂你的人肯定是你的邻居。这句话用在日本人身上，简直是对极了。日本和我们有着相近的文化起源，而且近代以来我们一直把彼此当做彼此的朋友和对手，从朋友兼对手的方向看我们当然会把我们看的更透彻。所以，向各位朋友推荐这本难得的书。唯一的不足是，译者做了一些“必要的”删节。我不明白，为什么要删呢？难道学术研究都要阉割吗？
书籍,1,我也是前段时间玩的那游戏。。。真正的历史也往往夹杂了一些黑暗的元素 比如奴隶的贩卖 对新土地的掠夺但是对于今天的人们来说 大海依旧是令人向往的世界 所以将过去的历史填补进记忆 并且更加繁荣的辉煌下去吧前天刚看的电影《英吉利海盗》 书里面居然真的写到历史上真有爱德华&#183;蒂奇此人 只不过电影里他是英吉利的黑胡子海盗船长 而历史上他在加勒比海那边。。。
书籍,1,我也是看了评论才买的，一买回来，儿子就拿起荒岛历险来看，非常感兴趣，问他为什么好看，他说是故事内容，里面的数学知识有些还不太理解，说以后慢慢来弄懂，于是我也看了前面一点，有些数学知识是奥数内容，三年级的孩子还不太懂，但却愿意把书看下去，说明故事内容还是很吸引他的，感觉不错，买来后理了下，二十七本书分别是写给少儿、中小学生、中学生、青少年和数学爱好者的。
书籍,1,我也是看了大家的评论才决定给三岁多的女儿购买这套书的，这也是我第一次在当当购书。虽然是四岁的，但是有些内容女儿学起来还比较轻松，有一些理解起来就有点困难，慢慢来吧。女儿最感兴趣的就是带有sticker的学习内容，每次都是她主动提出要学习，而且是先挑选有stickers的内容来学，顺便还学会了stickers这个单词呢。一套很值得购买的书
书籍,1,"我也是看lie to me知道这本书的牛鼻作者Paul Ekman的,看到电视的主人公这么强,怦然心动,加上本身对人心于微表情的不经意显漏的好奇,买了这本书,现在虽然才看了30来页,发觉一点没有前面哥们儿评论的那样枯燥乏味,整本书充满了逻辑上的严谨性,但读起来又生动有趣,用了大量生活中的例子来说明不同情况的不同分析,是本严谨高级的抓慌教材.要是有一日能跟随Paul Ekman学习该多好!这算是我未来的一个心愿吧!"
书籍,1,我也没有想过，世上竟然有这样可怕的恶意存在，这最恶毒的情感来自人类最脆弱柔软的心脏。事件山穷水复，却又柳暗花明，结局一再反转，感觉心里越来越无法承受那种恶意侵袭而来的沉重。这个结局不是意外和震惊可以形容的，我没法用语言来表达心里复杂的感受，一直在发抖。不知道是不是喜欢这样的故事，它所揭示出的，它想要告诉人们的，深重到我难以承受。没想到推理小说可以写到这样。
书籍,1,我养狗，2只，当年看小Q的时候哭得简直不成样子。不知怎么还有勇气看这本书。故事生动感人，故事中的小狗袜子也描写的非常可爱，可是我看到很慢，似乎有点不愿看下去，很怕看到故事的结尾。这是每个养狗人都不愿面对的结尾。其实有一天我实在没忍住，偷看了一下结尾，自己哭的不行，呵呵我发现当当上有2个版本的《约定》，比较了一下，这个版本好像以对白为主，情节稍显简单，另外一本好像比较好看的样子。
书籍,1,我向朋友推荐这本书~~朋友看了一眼书皮说：一看就是唯心主义者看的书~我说，虽是唯心~但看起来很舒心~从天堂里开始理解现实的生活，因为我不知道现在发生的事情，会变成以后的什么~因为我相信，这世界上的事情是串联在一起的~你和我，我和他们……过去，现在，将来……我很喜欢这本书~重新开始认识身边发生的每一件事情。关注身边每一个经过的人~
书籍,1,我想只有红尘这样融合了东西方背景和文化的人才可以写出如此精彩的风水小说。第二本的情节让我感受到很多的惊喜，也有很多的意外，最终居然被几段爱情感动得潸然泪下。世界各地的风水解析融合在对话中，看起来津津有味，分析华尔街风水的那一段对话尤其精彩。真实的地理环境和几乎科幻的情节让我有虚实交错的感觉。这本小说既是一个外行人了解风水的最佳入口，同时也是一本精彩纷呈的魔幻之旅。
书籍,1,我想这本书不会有多少人感兴趣，但我希望看到的朋友都能找来读读。文字很简单，篇幅也不长，记记颠沛坎坷中的人，事，传说，感悟。文字很有趣，只言片语而意味悠然。苏轼是大家，不仅因为他文学上的成就，更源于他内心的天真。《东坡志林》中随处可见他豁达乐观，怀念亲友的可爱之处。睡前看一两则，感觉东坡就像一个身边的朋友，他真诚，他迷信，他的背影是那么萧萧而心又这么温暖。这是一本好书，真正的好书。
书籍,1,我想我是爱孙波的。。。她的爱那么简单，那么炽热。我想在她内心的最深处，爱的那个人依然是小浪。。。有波就有浪。。。有浪就有波。很经典。。我拿着这本书。认真的读每一个字。她们的爱恨情仇。我想如果再来一次。她们一定会在一起。虽然从头开始一直充满着悲伤和坎坷。但是，始终都能感受到她们的爱是如此真实。。。。
书籍,1,我想我家宝贝对这套书的感觉就像我写的标题一样，刚开始买回家只是随意的翻翻，我当时还很沮丧，以为白花银子了，呵呵，但是最近是嚷着要讲给她听，这其中的奥妙我也不太理解，但是宝宝喜欢就好！但是值得一提的是，在《草莓点心》一书中所提到的邮箱的颜色是红色的好像跟我们国情不符，咱们国家的邮箱邮筒都是绿色的，希望再引进书籍的时候能偏重一些我们的生活实际。
书籍,1,我想说，这是真正的经典。离奇的情节，完美的文字，无果的结局，青春的回忆。和且听风聆比，它情节更饱和，伤情更含蓄了。和挪威的森林比，它更悠长，更值得回味。：） ， 不是中年人，怕是读不深，但应该也能一口气读下去；如果没有读过很多本村上的书，怕是比较不了。好书，建议你可以买2本，一本自己读，一本留给你的下一辈读，或是送给心爱的人，比如告诉她，她就是你的弹子球。
书籍,1,我想，如果我们想分辨人间的正义，那么，这本书就能告诉你，用谁的眼光来看世界，这个世界才是正常的，那就是孩子。看这本书的时候，《南京！南京！》正在上演，关于战争的反思，我们才走出第一步；而这里，孩子用她的双眼告诉你战争带给人间的悲剧。极端的民族主义，叫嚣的正义，会给这个世界毁灭性的打击。美丽如文字的东西，都会被利用，用来宣扬极端的思想，用来蒙蔽人类的眼睛。所以，拒绝战争，珍惜和平
书籍,1,我现在正看四书五经，买了《论语》、《孟子》之后，想买《大学》、《中庸》，后来才知道《大学》《中庸》就是“三礼”之一《礼记》一书中的两篇，所以知道自己很孤陋寡闻了。繁体字，竖排版，纸张还不错。但是也有遗憾，就是换了一回之后，下册封面还是有点破损，希望当当网以后加强流通环节的质量管理，毕竟读者通常都很爱惜书籍，尤其是中华书局的书，品质高雅，有一定收藏价值，有点瑕疵就很不好了。
书籍,1,我先前是从一本育儿杂志上知道有这本书的，看后发现它针对的是上中学的孩子和父母，但我认为作为家长早看比晚看要好，而且从这本书的介绍我进一步了解了徐小平和他的几本不错的书以及他的职业观念。这本书的重要之处我认为不是讲了几个故事，而是它能让你认识自己对孩子未来认识的不足，改正父母的观念，以期和孩子一起打造美好的未来。不错，值得一看，要是换成徐小平的文笔就更好了。
书籍,1,我喜欢这本书，超喜欢的那种，刚买回来一天看了一遍，第二天又复习了一遍，到现在仍然爱不释手。当初我买过当当网上另一个版本的王贵与安娜，我称那个版本为剧本版，内容虽丰富但是却少了作者的笔锋在里面，当我真正接触这本书，体会六六笔下细腻的文字的时候，那种晶莹的、清澈的、缓缓流入内心的久违像夏天里面的冰凉的泉水一样让人心旷神怡。谢谢当当，谢谢六六，谢谢你们给我提供了很好的精神食粮。
书籍,1,我喜欢在腾讯网上先看看最近有什么新书，感兴趣的就读一读开头，前几天看到了这本书，觉得非常有意思，而且通俗易懂，内容包括学习心理学，经济心理学，人际关系心理学，自我管理心理学和爱情心理学，和我们的生活息息相关作者用漫画的形式讲故事，将术语，还能帮助我们解决身边的烦恼，书的纸质非常好，我想这也可以作为送给朋友的礼物哦，是学生和白领族应该看看的书，呵呵，顶一下！
书籍,1,我喜欢小菲这个角色，横冲直撞地爱着欧阳，爱了一辈子，纵然这个男人总是有负于她，她恨过之后，还是把他当做手心里的宝。欧阳这样一个酷酷的男人，让人恨的有些牙痒痒，他真是女人心中迷恋的小鸟，任性地到处飞，总是在找寻梦中的巢。。。作者文章里的几个主要人物都描写的很生动，仿佛他们就在你眼前喜乐和悲伤，带着微笑，偶尔有些心痛地看完这本书，心中很有些不舍。。。觉得自己已经和书中人融在一起了
书籍,1,我喜欢深雪实际上是喜欢这个女人的想像力因为有想像力的缘故，爱情在她的笔下少了些温婉，多了些残酷看多了，看到这一本，不如当初的惊艳，对深雪一贯的招式已经不希奇。说实话，开篇的确无味，满眼的“蒂凡妮“，真正无聊，几近是郭敬明的路线。说实话，相比之前的故事我只能说差强人意，大约也就是2－－3星的水平但是，我太喜欢结局了，前面兜兜转转都只为了这个结局来，因为结局，我给4星
书籍,1,我为女儿买了很多当当推荐的童书，如斯凯瑞、阿罗、卡梅拉等，女儿的兴趣都不大。唯独罗米系列她百读不烦，每天晚上都要我念一个罗米的故事才肯睡，很多故事她都能复述了。通过这本书，我真切体会到，合适的才是最好的。女儿通过这本书，与罗米比较，那些事罗米能做自己也能做，那些行为应该改正，通过罗米和行为了解一般的常识。我将罗米系列与女儿年龄相仿的几套都买了。
书籍,1,我推荐我公司一副总，他看了以后也说好书，现在都没还给我，他甚至不相信此书为一人所写，因为出版行业有时书的策划协作是团队操作的。
书籍,1,我推荐大家先去了解了一个萨提亚，可以看一看她的那本《萨提来冥想》，对于希望能够自我成长和认识自己的人来说，这是一本非常捧的书，文字中透露着宽容和爱。看完后你会明白她要传达给人一个什么样的信息。然后再来看《家庭治疗模式》这本书，你才可能有更深的体会，其实当你决定要想来看这本书的时候就已经有了一个渴望，那就是让自己幸福，让家庭幸福。所以，试一试吧，不会后悔的选择。
书籍,1,我同时对照统编教材，还有另一本测试题库配合来使用和强化的。因为这本书的测试题是偏向与讲解和总结的。我最喜欢这系列的出题概要，不仅有提示性还有重点标识的知识点。省去了很多自我规划的时间。
书籍,1,我送了一本给我阿姨，她看了后大很好，大有启发，看来我多了一样送长辈的东西了，所以后来我又买了四本，准备送其他长辈，看来送朋友也很不错喔，正好现在流行如何养生呢。
书籍,1,我是中国之声“今晚听吧”的听友，听到尹老师做的这一次节目，就立即想购买此书。可是问遍了我们这所有的书店，竟然没有。于是，我只好抱着试一试的态度上当当网看，因为第一次网上购书，也没抱多大希望。今天书来了，感觉很好，当然是指当当的服务、价格、质量，同时挑了几篇看，三个字“太棒了”。今后，我还会在当当购书。
书籍,1,我是在学校图书馆看到这本书的，本来以为叔是大哲学家，书一定晦涩难懂，因为之前在学校图书馆也翻阅了尼采的一些著作，的确看完以后，没有太深的印象，究其因我认为是自己没看懂。但叔本华的这本著作非常优美浅显易看，并且解决了我在实际生活中很多困惑的思想问题，让自己不再那么迷茫。虽然我还没看完这本书，但是我已经想好把这本书放在包里，闲暇时刻经常翻看，一定会给自己不定时的启发鼓励和收获。
书籍,1,我是在图书馆发现这套书的，看了第1集后就欲罢不能了，专门在当当购了全套书已便于日后再多看几遍，这书写得还是真不错里面关于古代军事的描写应该算是比较专业，自己反正第一次接触这些东西。印象最深的是关于袁崇焕的描写，随后我就各处去查这方面的评论，跟自己以前的认识确实反差很大，而且看了很多资料之后，心里确实还是偏向于袁崇焕是个误国之臣的说法，也就是窃明作者的说法。
书籍,1,我是在去面试的公司读到这本书的，当时直接感到惊为天“书”，不是因为难读，而是因为自己竟然能读明白。那种感觉好像自己已经进入了财报的大门，一切都等我去发掘。我是学新闻的人，经济新闻是很难的一块。但是刘顺仁先生的文章写得通俗易懂不说，还能透着深意，特别还强调“品质、勇气与责任”，是国内的此类书籍少有的。因此决定看完给爸爸看。哈哈推荐哈！
书籍,1,我是在朋友推荐下买的这套书，女儿四岁，非常喜欢，每天都要讲至少两本才行。每个故事都很贴近生活，图画和语言都很生动有趣，既对孩子有教育意义，我自己也从中学习了如何应对孩子成长中的各种问题。是大人孩子皆宜的好书。每本书的故事都比较长，太小的宝宝不适合。有的内容女儿这个年龄还不太能理解，我觉得这套书可以陪伴她一直到上小学。
书籍,1,我是在美丽俏佳人上认识了该书的作者的，所以到当当上买的她的书。那时候正是我人生中一段低潮期，心情不好的时候，当我看到这本书时，首先是她漂亮的设计吸引了我，让我赏心悦目，读的时候就象小时候在读插画书一样，作者的文笔细腻，给人一种亲切感。晚上当我失眠时我就用书里提到的色彩冥想法，真的很快就进入了梦想。慢慢地将色彩带到了生活中，真的心情慢慢也变得好好的了，走过了那段低谷期。
书籍,1,我是在买了求医不如求已之后看书中的推荐买的这本书，当时并不太了解书中的内容，买来后基本一口气读完，准备再来读第二遍，书中的理论比较简单可信，我比较认同，其中的养生方法我在学到之后就开始实行，相信将来一定会见到效果。我虽然年纪不大，但我在母亲的影响下，非常重视养生，我的对象也挺信服这本书，觉得不错，可以读一读
