label,review
0,菜品很差，光见白菜了，还很少，就一点肉，肥肉特多，菜量只有平时1/3，极差!
0,备注写的很清楚饮料芬达不加冰，结果可乐还是加冰的，还没有管，怎么喝！要的套餐，薯条没有番茄酱，真心无语了！能不能用点心，谢谢！
0,送货时间长，而且洒了不少。
0,凉皮可以，肉夹馍真心不好吃
0,基本都是带皮肥肉
0,"张银平外卖员简直就是脑子有病！！！！买了3杯,纸袋子都已经全湿了,下半截都烂了2个大洞了！送到我手里啥也不说转头就走！！！里面都洒了半杯了！！！还没给奶包！简直了！没见过这样的外卖员！！百度是不是该找点有素质的外卖！！！"
0,送餐用了一个小时，一个小时，什么鬼，乌龟都到了，菜还油的要死，我点的炒饭，一堆酱油，只能看到黑乎乎的一坨，是一坨!!!!
0,味道一般，有点辣。总体还好
0,今天慢了一些，其他都还好
0,服务态度不好！送餐太慢！
0,一个多小时才送到，都不好吃了
0,比预计的送达时间晚了半个多小时
0,堂食与外卖的菜量难道不一样吗？菜量明显不够啊。
0,好吃的都慢
0,果然像大家反馈的一样，饺子坨的不像样，一夹都破了！而且店家的醋也没密封好，洒了一袋…味道嘛，猪肉豆角还不错，西葫芦蒸饺不好吃。再说配送，我一直不能理解，百度配送那么慢你们是怎么有脸要五块配送费的？百度配送每次中午十一点左右点餐，都得送一个来小时，上次还有次快俩小时！你看人饿了么，官方配送最多四十分钟！不过看在满减活动给力的份上也就忍了
0,"没给发票啊,几个意思啊"
0,"这宫保鸡丁,就鸡丁,黄瓜,花生米,没了-,-,菌菇汤,就是个汤包,还得你自己用水冲,有点儿坑"
0,菜量太小米饭太多
0,一个字：咸，两个字：很咸，三个字：超级咸。。咸的大排我只吃了一口就吐掉了，，不敢吃了，我在想：厨师是一整包盐放进那一块大排里的？？
0,"石锅拌饭量太少了,太少"
0,丽华的经常点
0,"口味不错，就是,时间有点久了，粉有点碎了，还有原来是一个卤蛋啊，我以为是两个！"
0,越来越小了，性价比不高，而且少送饮料，包装也开始糊弄了，不会在吃了
0,太鸡巴坑人了，四角小饼够鸡吧谁吃，备注还写了饼稍微多点，草，赶紧倒闭吧
0,"垃圾,三个小时才到"
0,干锅牛蛙还是不错，比较辣，就是送单太慢了
0,好久没吃了，说再吃一次，味道还是那个味道，送餐速度还是那个送餐速度，他妈的2个多小时才送到，蛋挞凉透了，面陀了，有木有，自己送的餐的服务不行，能不能花钱跟百度签个送餐协议，擦。
0,点了个帕尼尼，我去！这啥？怎么好意思叫帕尼尼？难吃死了。星巴克帕尼尼，难吃中的战斗机！
0,10：30订的，12：40才到啊。两个小时啊，害的我午休时间都没了。鸡肉老，整体味道勉强及格。太失望
0,"要了4份，特别少不说，鸭脖就跟没有躲过一样特别大块。客服电话打了,根本没人接"
0,饺子没煮熟，还粘在一起了。茶树菇里都是辣椒。再不点他家的东西了！
0,真心不好吃真心不好吃
0,不送餐到手，非让自己取
0,备注加奶油也没加，骑士服务很好
0,等了2个半小时这也就罢了，想取消订单的时候商家竟然还关机。派送的大叔冒雨送来我也是觉得很辛苦，据说派送大叔不是商家自己的人，我看他的app上显示13:24接到商家发出的我的单子，可是，我11点19下单的啊！如果以上我说的这些都不叫事的话，那我收到的鸡腿肉卷里为什么是猪肉的？呵呵嗒，订餐受99点打击，再也不来了
0,时间有点长，都这么晚了~还很忙啊~我都快饿死了
0,"恶心，说好的11点15送达，晚了1个多小时，分量那么少，,根本不是牛肉，卷饼汤露的到处都是，饼都没熟，不知道什么味，真难吃，服务挺好的，有毛用，草，再也不在你家买了"
0,买了好几次了都没问题，但这次的咖啡不知为什么上面一层油，幸亏打开盖看了一下，要不就喝进去了
0,没有给带发票。。。
0,"时间非常长,一个小时了还没取餐,百度方面也不解决问题,连句道歉都没有,绝对不会再使用这个软件了"
0,要楼底下取餐！以前没有这种情况。
0,送餐时间远超1个小时，骗我说送餐员在路上可是2个小时才到。爬也爬到了吧！差评！
0,昨天的剁椒鸡蛋太咸了，其他的感觉还可以。
0,最难吃的一次，菜明显是剩下重做的，吃两口就扔了
0,可乐送到已经洒了一半，都没气儿了，豆腐脑也洒，红油抄手也洒了，哎！！！外送需要再专业一点
0,不是特别好吃。没有什么味道、
0,配送超级慢，垃圾！配送超级慢，垃圾！
0,送餐时间太晚了
0,披萨萧了点
0,"晚了一个半小时,而且都凉了"
0,在你家订了很多次了，这次又是没有按时送达，而且饮料没有吸管，餐具纸巾什么都没有，我问你们，豆腐脑没有勺子拿什么喝？？？！！
0,送了快2小时，我打电话，老板说送出来，等了40分钟送餐员到了，问送餐的，送餐的说老板做菜慢。我也是醉了！！！！！
0,不是鳕鱼，骗子！
0,"肉质不新鲜,已经有味道了，不知是不是外卖才这样"
0,今天点了咖喱牛肉饭，我不懂为什么是拌好的。剩的？
0,好咸好咸好咸，两份菜下肚估计吃掉了2量油1量盐，虽然盐是属于腊肉的但油是属于肥肉的。不过咸到这个程度我也是醉了。送餐大叔态度很好。
0,太咸了，辣椒里面不知道有什么东西，吃了好几次都像石子的东西。
0,焗饭外送太失败了
0,鱼我不说啥，那个抄手……如果能拍图片，就不用说了，我估计5块都不要…
0,我点了加的东西？肥牛？里脊什么的，2块钱就一片？好吧，这也没啥，好歹你筷子得给我吧？
0,都挺好的^ω^再优惠点。
0,味道一般。来的时候已经有点凉了
0,点的超辣，结果是不辣的，而且等了一个多小时才到。真忍了。
0,送了两个小时才到，我也是醉了
0,分量很足，就是送餐速度太慢了…
0,菜的味道一般
0,虽然送餐很快，可是焖面吃了一口就吃出一只虫子，带翅膀的有蜻蜓那么大。。。
0,订餐后经催促一个多小时才送到，菜和饭都是凉的，吃的很不舒服
0,备注写明要热饮，还送来加冰的！
0,是我吃过的最难吃的宫保鸡丁
0,"肉饼一般，粥还凑合，一点下的单，二点半才送到，说电动车没电了，我觉得如果不能按时送到的话，应该及时和买家沟通一下，,避免买家联系不上而苦等！"
0,店长说话很气人直接告诉送不了叫我退了！
0,这样的送餐速度，饿死两遍了
0,面都坨成一起了，建议点面的及时送，不像米饭
0,配料太多，味道一般
0,卷得和以前不一样啊，锡纸卷到卷饼里去了，吃得到处都是好烦
0,我要的冻豆腐的，送来的却是酸菜的。味道倒是还行，就这样吧。
0,"一般,不好吃"
0,"晚了非常久就不说了，这卷饼如果中间不刷酱的话,你菜单上写什么刷酱啊？一点味都没有"
0,"送来时都坨了,没一点汤了"
0,我点了一个蛋一根肠一份套餐！给我送来两份腌菜没有蛋！！
0,13:20多才送到，呵呵嗒，强烈要求自取！！
0,"分开了好难搞，本来就图个方便,搞这么麻烦"
0,太咸了，建议做淡些，给口重的用户配一小包盐
0,跟店里味道不一样
0,"一会给送,一会不给送,脑子有病？"
0,味道稍微咸点！整体不错！
0,骑士漏送了煎饼；店家的面和抄手咸得要死；双差评！
0,晚到，不认识路的送餐员
0,送餐的说餐厅不给开发票，要等。无语，他们就和百度这样合作的吗？送餐也超时。
0,味道真心一般感觉不是特好吃送餐的到还挺准时
0,"饺子直接都塞在打包盒子里咯,全都粘到一起,看不出是饺子"
0,"难吃,还一堆青菜要自己拌"
0,"东西挺好吃,就是送的太慢"
0,等了好久好久，白菜变豆腐丝了，好郁闷
0,好吃，但是少给我一个香菜干丝，后来外卖员给我退钱了！
0,没见过这样的餐厅，十点多定的，整整送了两个小时，电话费都不知道打了多少！！！！
0,送货慢，订的排骨没了，换了个黄焖鸡，有点辣
0,汤横着就送过来了，撒到处都是!
0,煎饼果子放沙拉，真是享受不了
0,煎饼量大，酱料味道一般，凉面太油，稍辣
0,又他妈迟到
0,压根没送达，送餐员东南西北都不分，要退款
0,最差的一次外卖体验，第一个订单被取消，第二个订单12：40下单，2点才送到。饺子已经冰冰凉。
0,这顿饭吃的很纠结，浪费了我的5元优惠卷！
0,菜没有盛满，米饭量稍微少些，男同志有的吃不饱
1,好吃，评晚了。
1,皮蛋瘦肉粥好像胡椒放多了，有点辣。鱼香肉丝的卷饼味道不错，但是甜味偏重吃多了有点腻，分量很足
1,小哥还顺便帮忙取了快递！好评好评！
1,鸡肉披萨不错，手指牛排特别赞！
1,"送得很快,东西也很好次"
1,非常好！包装！和味道！快递也很赞，EMS能这么快，哈哈
1,非常好吃，味道好极了！！
1,送餐快，味道好，，，，，
1,"农家小炒肉,有一点辣了。"
1,这次晚了一个小时……我也是醉了
1,好吃，量很足哦，送餐速度也够快，送来还很烫那
1,送餐员态度特别好，嗯嗯
1,太度很好送货及时！^_^
1,"包装好有喜感~满满的都是肉~除了有点干,其他都OK~"
1,点心好.送货人员服务态度也非常好.赞一个。
1,"你家不看备注的吗？我说了装两个袋,帮别人买的,还用一个袋,我怎么拿啊"
1,卷饼看着很小但是很占肚子很好吃
1,披萨好吃，原味鸡翅非常好吃
1,"味道很好~送餐员神速（低于预期时间）挽救了饿坏的我~,只是饮料没有吸管.."
1,送餐小哥服务很好，大虾也很好吃
1,在SOHO500米外的融科望京苦等三小时之后终于等到了！！！
1,骑士笑容好温暖。。。各种风驰电掣的送到了。。。
1,宇宙还是一如既往的给力！继续！
1,非常好，特别快，感谢送餐小哥
1,味道不错，刚好适合我的饭量，包装也很贴心。
1,"味道和以前一样的,棒棒。"
1,特别好。味道也好，送餐很快。
1,不错，不错，用百度外卖太方便啦！
1,太棒了，速度快，优惠也大！
1,挺快的，真的挺不错。
1,超级准时，面好辣呀！
1,东西还是很好吃的，要是速度快点就无敌了
1,味道还可以，就是送错了，京酱肉丝变成了香菇鸡肉
1,味道很棒啊
1,服务周到。很贴心。我喜欢。
1,很好很强大
1,第一次用这种玩意，感觉羊都已经被薅秃了
1,好吃得不得了！懒得出门了哈哈哈
1,红红火火恍恍惚惚哈哈哈哈
1,果汁不错，还会再来滴
1,这个小炒肉不好吃，我吃过的他家最难吃的菜之一
1,腊牛肉好吃极了！
1,送餐很快，肉很好吃，量还可以
1,赞一个。很快的
1,感觉是秒到啊
1,卷饼很实在，京酱肉丝都是瘦肉。南瓜粥一般。
1,"快递小哥很辛苦,下着大雪,还辛苦的工作,必须赞,好评"
1,"送货态度非常好，提前了20多分钟，送得非常快，百度配送，靠谱！,奶茶一如既往的好喝，棒棒哒～"
1,煎饼还是得现做现吃，豆腐脑非常好吃！
1,价格优惠有内容
1,"建议再出款浓情可可，与岩岩的区别一下。,总体很满意啦！百度我支持你哟！雾霾天百度小哥辛苦你啦！百度公司一定要发给他们口罩哦，太不容易了！"
1,非常划算，很好
1,这次推荐鸡肉的。但备注了酱汁貌似没给哎、依旧干、幸好赠送了王老吉。
1,这一单不错，完全满足需求
1,饺子和盖饭都挺好的。就是酸辣粉不正宗感觉。不知道四不四因为时间长了。
1,味道还行，但是送得好慢
1,快递员很客气辛苦，因为食物破损还跑了两趟，谢了！
1,炒饭油，咸，鸡丁也炒咸了，放在饭盒里，应该淡一些
1,两份一起下的单，结果第一份10分钟就到了，第二份多等了半个多小时，还是打黄太极客服催了之后才配送的…饿shi了
1,看到来送外卖的大叔疲倦的样子，真是各行各业都不容易，国家何时能让大家共同富裕起来，至少别等级差距这么悬殊。有的人好吃懒做贪污受贿穷凶恶极却位居高位。人民代表代表不了人民。底层社会的真相他们毫不知情。
1,吃过好几次了，味道挺不错的，外卖送的很快，喜欢
1,大风天，骑士辛苦！好评！
1,很好，很快就送来了，谢谢
1,"大雾霾的,外送大哥辛苦了！天冷注意身体！"
1,经济实惠，又好吃，打包的还好
1,南瓜粥一般，没有南瓜的香甜味道！
1,好吃是好吃，就是牛肉味不浓
1,速度太快啦，很好吃
1,发货速度较慢
1,最爱青城家的饭菜～如今终于可以外卖啦～带娃来不及做饭时首选青城～主要是吃的放心，很干净，菜的味道有家的感觉，老板人特别好，这也是老店如此火的原因，希望能出些新的菜品哈哈！
1,卷饼很不错，就是粥太淡了，应该咸一点。。。可能是我个人的口味。。。
1,煎饼挺好的，就是龙抄手真心太少了，而且一碗要大十几块钱，有点不值。
1,今天天气很冷，送餐师傅辛苦啦
1,送餐快！好吃，肉多
1,速度很快哟，女儿的岩盐芝士可可有点咸哈哈，我的的大满贯还是比较赞滴！
1,凉拌山竹笋特别好吃。
1,最爱吃的两样，而且送餐超快！
1,特别好的外卖小哥，卷饼很好吃，粥也好喝，真心推荐！
1,买完才发现店的地址这么远。。。味道还可以，饼的皮儿有点硬，应该是太厚了的缘故吧。。。
1,味道很正点！餐具很好用！送餐速度快！
1,"好吃,就是慢"
1,送餐小哥很敬业
1,味道不错，送到的时候还是热的。
1,能感觉到店家非常在乎客户的意见，赞一个。
1,菜有点少，饼有点干
1,鱼香肉丝的好吃，土豆丝的有点油
1,超级好吃~明天还定~
1,炸得太狠了！还是不错的
1,送餐有点慢，但是味道不错。
1,第二次点，这次送的速冲咖啡。
1,不错，很好吃，送货快
1,"土豆泥量够大,吃了半份快饱了,披萨芝士够足"
1,少一盒米饭，只送了三盒米饭，我要了四盒
1,很快，包装可以，好吃
1,送餐非常快，给快递小哥一个
1,大雾霾，外卖小哥记得带口罩哦！给爸妈带回天津尝尝稻香村的的小肚～～～
1,用大众点评直接订餐50多块，说无法送餐，退款，用百度外卖优惠完29块就送到家了，我啥也不说了，开心啊！
1,谢谢啦，辛苦，很赞赞赞赞
1,"不错,很好吃。。。"
1,"送餐奇快啊,就是手撕包菜花椒多了点"
1,好喝，大雪天的非常感谢
1,虽然等了一个多小时，但确实因为天气热，外卖小哥送不过来，辛苦辛苦，好评
1,额，卷饼好吃⊙▽⊙，但是送餐速度←_←的确有像向宇宙来的
1,送的挺快的
1,还可以吧，和平时差不多
1,配送及时，态度很好，五星好评
1,好就一个字
1,"很好吃,特别快就到了"
1,味道还是那么好，服务也很好，就是速度再快点就更好了
1,煎饼果子，吉不可耐！吃吃吃！太像广告了吗？
1,没有放辣椒，吃着不是很爽
1,猪蹄太好吃了！煎饼也不错。可惜蘑菇是油炸的。
1,很好吃，密封紧密
1,好大一份！
1,就是一点凉了
1,味道不错啊！
1,"快递师傅送的很快,给个赞"
1,卷饼很好吃，送餐也很快！
1,皮蛋粥不错
1,"不错,包装也很好"
1,"刚下那个单就给你打电话了,你一分钟就给我做出来了？平时定的时候你怎么没那么快啊,这回顶个单你这么快埋怨我"
1,非常赞。棒棒的。赞赞赞
1,沙拉忘了酱
1,"就是好吃,量还够。速度也快"
1,味道不错……
1,送餐速度还可以，饼很好吃
1,"送餐很快,态度也很好,谢谢"
1,外卖小哥超好，送的准时，糕点包装的很好。超级棒
1,好喝！味道不错！送餐也很快！
1,外送员打了5次电话，问地址！真是无语
1,一如既往的好吃。。哈哈。。粥也不错
1,我的最爱枣花酥，包装非常好，一点都没有碎。。味道一如既往的好
1,"说实话肉卷很好吃,就是送餐速度太慢了,不是一般的慢,希望送餐速度有待提高"
1,"超级棒哦,吃不腻哦～～～暖暖哒"
1,不错很快～
1,还不错，就是米饭有点水…
1,很好吃哦，推荐大家尝一尝
1,很好吃的煎饼
1,好吃，送货迅速，大冷天送货，送货员辛苦了。
1,百度小哥太有礼貌了！约17:30送餐，敲家门的时候一分不差！绝对32个赞
1,比预定时间快了20分钟～很好～
1,午餐高峰时段速度很快！
1,挺精致的午餐、百度快递不错、很快！
1,太快了，送的！
1,送餐很及时，态度也很好
1,这个卷饼的套餐配的很好，没有粥来冲淡一下的话，就又甜又咸又腻
1,"蘑菇和南瓜太少了,薄脆煎饼一个不够吃"
1,很快，不过
1,一直订眉州东坡的外卖，很满意，特别是外送小哥，还帮我把门口的垃圾拿出去到垃圾桶，真得赞一个。
1,"太不好意思了,让师傅大风天等我半小时，手机静音了,太抱歉了。第一次用百度外卖，很好"
1,东西好吃，就是只点了两份面还送错了一份！订的是牛杂面送了份牛肉面，价格也有差别呀！
1,"早有耳闻,,结果配送太晚了真是黄太急了，味道还是不错的"
1,"为什么不能用代金券,为什么没有满减,下次不定了"
1,价格偏高，不过倒是蛮好吃的。
1,很快，很好
1,个大量足，吃了很撑，太给力了，还会再来！
1,下了两单，第二单慢了点，味道还是不错的
1,送餐超级慢啊，味道很好
1,这次送餐超快，好评，好评，好评
1,外卖小哥速度很快，态度好，东西也好吃，赞
1,没想到呀，真的好快呀，支持支持！
1,"东西好好吃,就是速度好慢,说是十一点多送到,结果十二点多才送到"
1,师傅非常好～谢谢
1,快递小哥人又专业又好！快到了提前通知，电话很有礼貌很耐心，而且按时送到了
1,猪肉堡里的酱流的哪哪都是，除此以外还算满意，以后不点猪肉堡了
1,快递大哥很负责任，相当棒
1,由于外出没及时赶回家，快递小哥在寒风等了快十分钟，为了把披萨放在他随身的保温箱里，满满都是感动啊♥️
1,第三次购买了
1,秒送！太快了！
1,米饭有点硬，有点凉了。
1,太棒了，很新鲜，量也足，我和孩子吃得很过瘾，好吃，送货很快
1,芋圆小丸子不甜～希望下次甜一点，真的没什么味道
1,很快就送来了，棒棒哒，满意。
1,味道还可以，速度一般。
1,稻香村的糕点一直都很好吃
1,卷饼很实惠，粥里没糖
1,非常棒！好吃
1,分量真足，就是微贵
1,很用心的店！支持！
1,"送餐很快,味道很好"
1,挺好的，不过辣椒酱希望能改成油少一点的
1,送餐很快，小菜很好吃
1,经常买，汤包很好吃，蒸饺也不错。
1,送餐员辛苦，奶茶好喝…
1,"一般,不是特别好吃"
1,"很好,外卖小哥服务也很好"
1,好吃就是太少
1,外卖员不送上来，店员亲子送上来，十分感谢
1,皮蛋粥不如上一次的，有点稀
1,"包装很棒,可惜味道偏甜不合口味"
1,外卖哥最棒最棒最棒。。。。
1,眉州东坡，真心不错
1,送餐那哥们特好
1,百度骑士冒雨前来，送餐及时，非常感谢
1,味道不错，送餐员态度很亲切，非常快
1,肘子卷饼很好吃，推荐
1,送的非常快，包的也严实，好吃
1,都挺好的我很满意。。。
1,味道好，就是忘给我餐具和纸巾了，豆腐脑没法用筷子吃呀
1,送得很快，态度很好，菜量十足，实惠
1,真好啊，量很足，味道正宗，配送也快
1,"骑士人很好细心超快速赞一个,饭还好量大"
1,"很好吃,忘给筷子啦"
1,这次速度很快，味道不错。
1,好，爱吃夹油条的煎饼果子
1,肘子肉的很好，素的基本没有菜，只放了酱。送货速度还可以。不到一小时就到了。
1,今天忙到忘了给我半糖，下次希望别忘。
1,相当好吃的香锅，分量够足，味道也没的说。
1,送的出乎意料的快！！
1,很好喝，送餐也及时。。。。。
1,百度骑士夏豪杰特别好，我把地址写错了，他也没有抱怨，态度特别好地帮我送过来，非常赞！
1,包装很好，味道也不错，如果再有点菜叶就更好了，都是肉吃到最后有点腻
1,手撕包菜肉太少了…没有不辣的肉菜
1,不错，常定，味道还可以吧
1,一直很满意，尤其是配送服务
1,"百度小哥太好了～速度极快～刚到楼下,我有货到,还帮我搬了两箱货,太赞了！太赞了！"
1,送货速度很快
1,比我想象的快啊，才一个多小时，这两天都是两三个小时的。
1,货真价值的肘子卷饼，味道很赞，就是饭点送餐慢了点，可接受
1,很喜欢的美食！
1,就是量特别少，味道一般吧。
1,快递员，好给力啊，太棒啦
1,今天晚上送的速度快，而且送餐小哥人非常好。比上次那个好多了，下午才送来
1,骑士很好，赞一个，很礼貌，辛苦了！
1,服务很好！少了豆浆，又特地送来
1,好吃。一直爱吃他们家的菜
1,外卖给力煎饼非常给力
1,还可以，就是汁少了些
1,配送速度很快，配送员服务很好，包子一如既往的好，下次还会光顾
1,菜太难吃了！一次够了！再也不买了
1,品质不错，希望一如既往地坚持！
1,好吃！量很足！送餐准时！
1,肉比较多，不过比较油腻，一个感觉不是太饱
1,果真是大馅饺子，味道很棒啊！
1,神速呀。。订完20分钟就到了。。。果断好评，快递小哥态度很好，赞个
1,送来的很快
1,还可以再来
1,蔬菜一起煮汤里就不太好了，味道还是没的说，在这家买过好几次了，很喜欢。
1,配送员特别好！很快！感谢配送员
1,样样都喜欢，快递人员速度超快，及时吃到了。
1,味道很好，就是手滑点成冰的了，悲剧
1,简直神速…非常好喝。继续努力
1,快递员很给力，很快就送到了，谢谢，辛苦啦快递员
1,逢年过节不用排队了，好
1,这么恶劣的天气真是辛苦外卖小哥了！！！
1,配送师傅速度很快，态度也好。
1,特别特别好，外面马上就要下雨，小哥快马加鞭的来了～～神速～^_^
1,这饺子皮薄陷大，味道很棒，送过来还热腾腾的，百度骑士风一样速度，感谢店家，感谢骑士！
1,撒得一塌糊涂，味道不错。
1,赞，不过泡菜五花肉略辣了些，个人口味问题。
1,多次购买了，商家很快～快递也很好！
1,很不错的~
1,非常好！第一次用百度外卖，送餐很快，快递小哥也很礼貌。菜品量足，味道不错，下次再来。
1,很好，送餐也及时。
1,量大卷，很粗壮虽然送了手套一只很贴心，但吃上还不是很方便留汤儿啊！口感一般没有特别记忆的味道，送餐快态度好外包装牛皮纸袋好！
1,稻香村的点心自然不必多说了，就是好吃！外卖小哥服务也非常好～赞\(≧▽≦)/！
1,好吃，豆腐脑也很好，就是送过来的时候有点凉了，得加热一下
1,"又快又好,小哥态度很好,好评"
1,非常好！！我家住六层，送餐人员直接就爬上来了送到家门口，态度特别好，辛苦！感谢！
1,"不错,满意"
1,"非常满意的餐品,玩了几分钟还是情有可原的。快递小哥辛苦了下雨天不容易"
1,速度慢，都是食物真的很棒
1,还蛮快的，味道也还不错，我喜欢~
1,量大，吃了三分之二就饱了！
1,这大冷天的辛苦骑士了！谢谢您！饭很好吃！
1,包装很好，很干净
1,非常棒。就是有点少，不够吃。
1,快递很快，态度好，赞
1,"味道不错,味道不错。。"
1,非常好吃！冰花很脆！
1,味道不错，服务不错，
1,羊肉的好吃，牛肉的一般，如果肉里有点酱油就好了
1,送的特别快，稻香村的点心真的挺不错的
1,等收到的时候，卤煮是温的，饼是凉的。速度慢。
1,"推荐,真的很好吃哦"
1,送餐巨快！态度超级好！面条好吃！就是花生米菠菜，花生太多了！本来想吃点菜的！
1,速度很快。味道也很不错。
1,"好吃,干净,肘子的肥肉也不腻。百度活动给力,一百分"
1,挺好，继续保持！
1,实在是太大份了…我点的东西够五个人吃的…味道挺好的…尖椒也很辣…就是拌饭有点咯牙…希望以后更好，谢谢！
1,卷饼一般，粥和小菜不错，包装很精致
1,送货员很赞，很到位，在单位都送到房间
1,奥尔良烤翅中直接是夹生的，完全没法吃的节奏⋯⋯其他很赞。强烈推荐芝士土豆球和五花肉石锅拌饭！
1,味道不错，价格合理，很好吃
1,"超级快,送餐员超级好"
1,很好喜欢极力推荐噢
1,味道很好，值得推荐
1,餐到的有点早，不知道味道咋样，还没次
1,定的汤圆一份就俩个，相当无奈！
1,"外卖包装需要改进。。。。,。"
1,不错，就是地三鲜油太大了
1,够爽，好吃，一个人吃有点多
1,很不错哦包装很好
1,一如既往的好点心好味道！还送了小礼物，很开心呀！
1,卷饼不油腻很健康
1,第二次点了，量大，很不错
1,超级快！奶茶一如既往的美味！
1,蘑菇鸡肉的超好吃，希望粥能甜点，配送师傅麻烦下次别在电梯间打电话了…根本没信号，建议可以发送短信通知！
1,好吃，好吃，好吃，重要的事情说三遍。
1,量足味儿美！
1,味道很好，米饭软硬也刚刚好。
1,味道不错，就是感觉菜量有点小有点干，多少带点菜汤就好了。
1,"有点儿慢阿,八点了才来"
1,"便宜实惠,好吃不贵"
1,"很喜欢吃,卷瓶很实惠"
1,不错哦，更喜欢吃汤面
1,"每次都买珍珠奶茶,很好喝,送餐速度也快！推荐购买"
1,估计是太远，不过味道倒是令人惊喜啊
1,❀⚘送༵来༵不༵是༵很༵凉༵了༵但༵味༵道༵还༵是༵不༵错༵的༵⚘❀
1,还不错~~包装袋子特别棒！还送的有一次性拼图~
1,"太慢了,每次一个小时以上"
1,好吃，这个评价够了吗
1,特别合适，好吃
1,不错，还会购买。
1,包装袋好精致，卷饼的味道也很香，就是南瓜粥没味道，可能是不合我口味吧
1,面和粉的味道很赞啊，分量足，牛肉肥肠也给得多，豆干好大一块啊
1,就是有点咸了，其他还好吧
1,感觉酱味不太适合老北京人
1,好服务，就是习惯百度外卖的快速
1,"味道不错，,就是慢了点儿"
1,紫苏黄瓜油大了点。烧椒皮蛋醋多了辣椒吃起来发酸
1,"师傅很辛苦,下雨还这么快送来"
1,便宜，实惠
1,送餐人员很给力，直接送到门口
1,配送员送货及时，糕点质量好
1,速度超级快呀，很好喝，冰爽
1,特别准时服务态度超级好
1,很棒的哦，第二次订餐了
1,披萨很不错，薯条放久了没在店里的好吃
1,"很好,味道淡淡的,而且很干净"
1,挺好吃的，也干净，小炒肉很解馋
1,薯条很大很好吃！送餐快！
1,外送小伙儿很逗
1,羊肉串尤其好吃！！
1,还不错，就是稍微咸了点
1,花卷每次斗一定要买特别好吃
1,速度很快，不错啊
1,点了两次，不太爱吃。偏咸
1,很好吃，味道不错，谢谢
1,"是羊杂粉，一碗就饱了∠(,ᐛ,」∠)＿"
1,配送快很满意就是炒饭将有太多啦
1,发货太速度了，热乎乎的，都很好吃！百度骑士辛苦啦！
1,不错呢。。
1,速度挺快的！点赞，继续加油？
1,很划算，就是送的慢了点，送餐师傅可能新来的，对地形特别不熟
1,味道不错，值得品尝！！！如果配送再快一些，那就完美了！
1,速度快好多！
1,"送的太慢,由于太饿也不知味道如何,全五分。向同样等待的人们,致敬"
1,送达晚了些，但是送了一瓶饮料，心情舒缓了些，好评
1,送餐小哥赞一个！！！辛苦了
1,感谢骑士师傅，辛苦了！回家路上定了餐，到家没多久就收到了！赞
1,很快味道很好
1,买了两份馅饼只给了一份，也没解释为啥也没退钱
1,很好，超值
1,味道不错，口味偏甜
1,"师傅相当神速啊,好评！"
1,"已入肚(ฅ>ω<*ฅ)，都挺好吃的，不过重庆杂面酱有点咸了，感觉至少在少放上一勺盐才能接受。味道倒是不错。,日常:小哥辛苦了。"
1,青城饭菜很好，配送服务也快！
1,好快啊。不过里面的肥肉让我头都晕。
1,还是更喜欢素的，不过味道都很不错
1,"我只能说这么冷的天,送的很快，店里人直接送的,太温暖了,很好吃,老板人不错"
1,大冷天的，送餐员辛苦了
1,几乎天天都喝
1,味道好，干净，包装精致
1,"第一次吃速度很快而且也很不错,以后会继续支持"
1,里面有蘑菇。总体不错啦
1,配送很快！点赞，凑够十个字
1,送的挺快的，稍微有点腻
1,味道不错，送餐时间一个多小时
1,鱿鱼炒饭比鱿鱼石锅拌饭好吃
1,饮品味道一直很棒，有外送太完美啦～配送大哥服务很好，热心帮忙找零钱
1,太慢了。挺好啊
1,很不错，服务很好
1,服务好，速度快，赞
1,不错口味清单，老人孩子吃都可以
1,"送餐速度很快,糖醋小排很小一盒,云吞很大一盒"
1,味道很不错，送来还是热的
1,"真不错，肉馅很鲜，调味也不错,像家里包的一样，陷大，好吃，吃的挺舒"
1,一直买他家的香脆鸡肉披萨，喜欢
1,速度非常快，味道也挺好，一直喜欢他家的皮蛋粥
1,很好，很好吃量很足～～～
1,速度很快，就是他家菜量太小了
1,送餐速度快，菜量很充足。
1,真是傻缺的一个卖家
1,京酱肉丝有味道啊。坏了吧。
1,很速度，赞，奶茶也好喝。
1,"今天这个貌似不是很新鲜,而且送的有点慢,从订到送用了1个小时,昨天用40分钟,橙汁洒出来不少"
1,挺好吃的，好吃不能怕贵，值得
1,挺好的，百度小哥很好，菜品也不错。
1,送餐很快，而且百度的减8元很给力
1,眉州东坡的宮爆鸡丁很好吃，送餐也很快
1,肘子卷饼肉很足。就是我口味重不够咸
1,好吃！给力！
1,一如既往的味道我喜欢的口味
1,大热天的，谢谢配送小哥了
1,第一次少送了，让配送员跑了两次，不好意思！
1,"都是肉,有些干,肉真的很多,多一些汤汁就好了,味道还不错,还送了个速溶咖啡"
1,还不错，，，经常吃
1,味道比以前有改善！
1,"饺子太好吃,妈妈的味道"
1,百度骑士特别给力，奶茶是经典大家都爱喝。
1,快递小哥很给力！冒雨前来，态度很好！赞！！！！
1,挺好吃的送的也比较快
1,蛮好吃的就是饭太少了
1,非常好吃，经典，必吃！
1,百度外卖不错，
1,速度挺快的。包子挺好吃，凉菜量太少！
